ID_Line,Name_Line,ShortName_Line,TransportMode,OperatorRef,OperatorName,NetworkName,ColourWeb_hexa,TextColourWeb_hexa,TextColourPrint_hexa,ID_GroupOfLines,ShortName_GroupOfLines,Picto
C01327,488,488,bus,100,RATP,,0055c8,ffffff,ffffff,A01774,488,
C00446,1518,1518,bus,1008,Transdev Valmy,Vallée de Montmorency,f49fb3,0,0,A00388,PISCOP - ST-BRICE-SOUS-FORET,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00667,DM6A,DM6A,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,ffbe00,0,0,A00574,STE-GENEVIEVE-DES-BOIS (GARE RER)  - VILLIERS-SUR-ORGE (La Seigneurie),
C00075,14,14,bus,1013,RD Saclay,Paris Saclay,54aee3,0,0,A01713,PALAISEAU (Ecole Polytechnique)  - MASSY (Gare RER B de Massy Palaiseau),
C01014,4342,4342,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,fdc935,0,0,A00878,MILLY-LA-FORET - ETAMPES,
C00168,8,8,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,20a12e,ffffff,ffffff,A00153,RAMBOUILLET (collège du Racinay)  - AUFFARGIS (CARRIERES),
C00050,6123,6123,bus,1017,Keolis Vélizy Vallée de la Bièvre,Vélizy Vallées,ff82b4,0,0,A00046,Velizy Villacoublay (Centre commercial) - Versailles (Europe),
C01624,409,409,bus,1038,TISSE,Evry Centre Essonne,00812c,ffffff,ffffff,A01474,FLEURY-MEROGIS (Clément Ader)  - VILLABE (Centre Commercial),
C01236,237,237,bus,100,RATP,,d282be,0,0,A01093,237,
C00951,70,70,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,69bf80,ffffff,ffffff,A00814,VAUCOURTOIS - SERRIS (RER),
C02484,RD14,RD14,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,aaaaaa,0,0,A00335,Juvisy (Gare Routière) - Draveil (Bergerie St Hubert),
C02457,Ligne Bleue,LBLEUE,bus,100,RATP,,8ad3de,0,0,A01229,559 - Ligne bleue,
C02554,58,58,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,8e6539,ffffff,ffffff,A02561,Les Mureaux (Gare) - Les Mureaux (Lycée François Villon),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01517,3208,3208,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,b94e9a,0,0,A01361,PROVINS (GARE SNCF)  - PROVINS (GARE SNCF),
C00706,6172,6172,bus,1017,Keolis Vélizy Vallée de la Bièvre,Vélizy Vallées,6e491e,ffffff,0,A00611,LE CHESNAY (C.C. Parly 2)  - VILLE-D'AVRAY (Eglise),
C01332,La Traverse Batignolles-Bichat,BATIGNO,bus,100,RATP,,67328e,ffffff,ffffff,A01718,518 (Traverse Batignolles-Bichat),
C00477,95-21,95-21,bus,30,Cars Lacroix,Valoise,d3a576,0,0,A00414,HERBLAY (Gare)  - MONTIGNY-LES-CORMEILLES (Gare),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00108,44,44,bus,1011,RD Mantois,Mantois,dfaf47,ffffff,ffffff,A00100,VELANNES Moulin à Vent - EPONE Gare,
C00233,R6,R6,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,98d4e2,0,0,A00216,LOUVRES (RER)  - LOUVRES (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01615,510,510,bus,1038,TISSE,Evry Centre Essonne,777677,ffffff,ffffff,A00596,STE GENEVIEVE DES BOIS (ZI Croix Blanche) - GRIGNY (Tuileries),
C02301,GPSO Bus,GPSO Bus,bus,39,SAVAC,,ff9900,ffffff,ffffff,A01797,GPSO,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02500,T,T,bus,334,Autocars Dominique,Paris-Saclay Mobilités,ed2553,ffffff,ffffff,A02594,Les Ulis - Orsay,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02575,TàD Z2,TàD,bus,1027,Francilité Pays de Montereau,Pays de Montereau,fecb00,0,0,A02428,TAD Montereau zone 2,
C02022,4327,4327,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,ef93b0,0,0,A02242,Mennecy - Ormoy,
C00038,6132,6132,bus,1017,Keolis Vélizy Vallée de la Bièvre,Vélizy Vallées,ffbe00,0,0,A00036,Chaville (Gare Rive Droite) - Jouy en Josas (Gare),
C00760,91,91,bus,1011,RD Mantois,Mantois,eb2132,ffffff,ffffff,A00653,91 LOMOY - BREVAL - PERDREAUVILLE - MAGNANVILLE Lycée,
C00728,4,4,bus,1011,RD Mantois,Mantois,891d81,ffffff,ffffff,A00628,LA VILLENEUVE EN CHEVRIE Tasses - BONNIERES SUR SEINE Gare Routière,
C01224,210,210,bus,100,RATP,,ffbe00,0,0,A01082,210,
C02452,44S,44S,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,662483,ffffff,ffffff,A02425,Avenue de Paris - Champs de courses,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00554,3 (Future 433),3,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,0097d5,ffffff,ffffff,A00467,SUCY-EN-BRIE (R.E.R.)  - NOISEAU (JACQUES PREVERT),
C01736,N,N,rail,800,SNCF,Transilien,00b297,ffffff,ffffff,A01847,Transilien N,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/78201d213a8fc22a54bd4bb3e26cc339
C00666,DM5,DM5,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,0055c8,ffffff,ffffff,A00573,JUVISY-SUR-ORGE (GARE ROUTIERE CONDORCET)  - FLEURY-MEROGIS (HOPITAL F.H. MAHNES),
C02364,Corbeil - Melun,BUS SNCF,bus,800,SNCF,Transilien,aaaaaa,0,0,A01734,Corbeil - Melun,
C00673,DM10S,DM10S,bus,1013,RD Saclay,Paris Saclay,"7,00E+49",ffffff,ffffff,A00578,ORSAY (RER)  - LES ULIS - MARCOUSSIS (Zi Fond des Prés),
C00246,702,702,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,8d5e2a,ffffff,ffffff,A00225,TREMBLAY-EN-FRANCE (Roissypôle RER)  - LOUVRES (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01369,595,595,bus,100,RATP,,0055c8,ffffff,ffffff,A01241,595 (Desserte de la Boursidière),
C00863,22,22,bus,1003,Transdev Senart,Sénart,ee1d23,ffffff,ffffff,A00744,MOISSY-CRAMAYEL (Saint Michel)  - LIEUSAINT (GARE RER),
C02206,95-48,95-48,bus,1007,Transdev Vexin,Vexin,ff1400,ffffff,ffffff,A01406,BRAY ET LÛ - Place du 19 mai 1962 - PONTOISE – Hôpital,
C00739,21,21,bus,1011,RD Mantois,Mantois,8d653d,ffffff,ffffff,A00640,LIMAY Lycée Condorcet - MANTES LA JOLIE Gare,
C02458,27,27,bus,1003,Transdev Senart,Sénart,f49fb3,0,0,A00745,Lieusaint Moissy (Gare RER) - Lieusaint Moissy (Gare RER),
C00342,412,412,bus,1014,RD Bièvre,Bièvre,ff0000,ffffff,ffffff,A00321,ANTONY (Croix de Berny RER)  - CHATENAY-MALABRY LYCEE POLYVALENT,
C02066,316,316,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,8d5e2a,ffffff,ffffff,A02438,Méréville - Montreau - Étampes - HLM Bas,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00046,60,60,bus,1013,RD Saclay,Paris Saclay,3bb2ff,0,0,A00044,Velizy Villacoublay (Résidence Europe) - Massy (Gare),
C01459,3256,3256,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,c4a4cc,0,0,A01306,BRAY-SUR-SEINE - PROVINS,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00511,3929 1,3929 1,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,2e676a,ffffff,ffffff,A00439,LIMOURS (collège M. VIGNAUD)  - LIMOURS (Collège M.VIGNAUD),
C01401,N21,N21,bus,100,RATP,Noctilien,82dc73,0,0,A01252,N21,
C00764,35,35,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,82dc73,0,0,A00657,CERGY (Gare)  - PONTOISE (Général de Gaulle),
C01784,4,4,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,b80c4b,ffffff,ffffff,A00123,LES MUREAUX (GARE) - LES MUREAUX (MUSICIENS),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00521,39-34,39-34,bus,1036,Francilité Express Ouest,Lignes Île-de-France Ouest,b0b9df,0,0,A00443,BOULOGNE-BILLANCOURT (PONT DE BILLANCOURT)  - GUYANCOURT (TROU BERGER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01195,174,174,bus,100,RATP,,00643c,ffffff,ffffff,A01053,174,
C01017,4346,4346,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,9f2a82,ffffff,ffffff,A00881,ONCY-SUR-ECOLE (MAIRIE)  - MILLY-LA-FORET - EVRY (GARE ROUTIERE),
C02463,1527,1527,bus,1008,Transdev Valmy,Vallée de Montmorency,9b9842,ffffff,ffffff,A02507,Gare de Taverny – Gare de Garges Sarcelles,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00580,A,A,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,3b96c9,ffffff,ffffff,A00490,BRUNOY (PYRAMIDE)  - VILLENEUVE-ST-GEORGES (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00298,9,9,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,ff1400,ffffff,ffffff,A00291,ARGENTEUIL (GARE D'ARGENTEUIL)  - SARTROUVILLE (GARE DE SARTROUVILLE),
C02300,469,469,bus,111,Mobicité,,f9bd1b,0,0,A01327,469,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00769,42,42,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,ff5a00,0,0,A00662,CERGY ( PREFECTURE)  - PONTOISE (LES BEURRIERS),
C02124,10,10,bus,1025,Keolis Portes et Val de Brie,Pays Briard,e3051c,ffffff,ffffff,A00460,NOISIEL (R.E.R.)  - BRIE-COMTE-ROBERT (VICTOR HUGO),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00001,482,482,bus,1004,Keolis Ouest Val-de-Marne,Seine Grand Orly,0b5394,ffffff,ffffff,A00001,VILLENEUVE-LE-ROI (place Soupault)  - VILLENEUVE-LE-ROI (place Beltrame),
C01451,19,19,bus,1027,Francilité Pays de Montereau,Pays de Montereau,b2a01f,ffffff,ffffff,A01305,EGREVILLE - MONTEREAU-FAUT-YONNE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01934,6284,6284,bus,1034,Transdev Versailles,Grand Versailles,6e6e00,ffffff,ffffff,A00614,VERSAILLES (Gare des Chantiers)  - VERSAILLES (Satory GIAT),
C00959,I,I,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,0b5394,ffffff,ffffff,A00824,MEAUX - MEAUX,
C00308,6,6,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,640082,ffffff,ffffff,A00281,ARGENTEUIL (GARE) - HOUILLES-CARRIERES-SUR-SEINE (RER),
C01795,T8,T8,tram,100,RATP,,837902,0,0,A02150,T8,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/abdb3df6ce90364cb3a504268a29d0ba
C02591,Soirée Mitry-le-Neuf,Soir,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,662583,ffffff,ffffff,A02721,Bus soirée Mitry le Neuf,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02497,E,E,bus,334,Autocars Dominique,Paris-Saclay Mobilités,8bc63f,ffffff,ffffff,A02591,Igny - Vauhallan,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00563,CDG VAL,CDG VAL,rail,43,ADP,,5cc5ed,ffffff,ffffff,A01516,CDG VAL,
C00316,J,J,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,a38c57,ffffff,ffffff,A00284,HOUILLES - SARTROUVILLE,
C01136,107,107,bus,100,RATP,,ff82b4,0,0,A00991,107,
C01822,17,17,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,ffbe00,0,0,A02157,ARGENTEUIL (Gare du Val d'Argenteuil) - ARGENTEUIL (Parc d'activités du Val d'Argent),
C01855,TER Bourgogne - Franche-Comté Bus,TER,bus,800,SNCF,TER,aaaaaa,0,0,A02171,TER Bourgogne - Franche-Comté (Ligne R),
C01410,N71,N71,bus,100,RATP,Noctilien,a0006e,ffffff,ffffff,A01261,N71,
C01724,3210,3210,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,f58f53,0,0,A01790,Provins (Gare SNCF) - Montereau Fault Yonne (Paul Eluard),
C01388,ORLYVAL,ORLYVAL,rail,100,RATP,,5ec5ed,ffffff,ffffff,A01551,ORLYVAL,
C01900,Le P'tit Bus du Pré,P'TIT BUS,bus,100,RATP,,d20d44,ffffff,ffffff,A01211,P'tit Bus du Pré,
C00062,Express 60,60,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,3bb2ff,ffffff,ffffff,A00058,HOUDAN - SEPTEUIL - MANTES-LA-JOLIE,
C00944,59,59,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,c1d95c,0,0,A00807,CRECY-LA-CHAPELLE (CAMPING)  - CHESSY (RER),
C00834,4,4,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,ee8260,0,0,A00718,NEMOURS (CARREFOUR DE L'EUROPE)  - ST-PIERRE-LES-NEMOURS (GARE SNCF),
C01345,559A,559A,bus,100,RATP,,ffbe00,0,0,A01229,559 - Ligne bleue,
C01130,101,101,bus,100,RATP,,ffbe00,0,0,A00985,101,
C00828,207,207,bus,1026,Transdev Pays de Fontainebleau,Fontainebleau - Moret,ff6600,ffffff,ffffff,A00712,Ecole Villemer <=> Gare Moret Loing et Orvanne,
C00654,41,41,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,ed1c2a,ffffff,ffffff,A00563,Vernouillet-Verneuil (Gare) - Cergy (Gare de Cergy Préfecture),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00489,39-003,39-003,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,5377,ffffff,ffffff,A00425,ST-REMY-LES-CHEVREUSE (Gare RER)  - RAMBOUILLET (Gare Routière / Arbouville),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01759,719,719,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,662583,ffffff,ffffff,A00209,Mortefontaine (Institut St Dominique) - Dammartin en Goele (Dom Ganneron),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02243,25,25,bus,100,RATP,,ff1400,ffffff,ffffff,A02313,IVRY-SUR-SEINE (Rue du Port à l’Anglais) - PARIS (Bibliothèque François Mitterrand),
C01447,206,206,bus,1026,Transdev Pays de Fontainebleau,Fontainebleau - Moret,6862ab,ffffff,ffffff,A01301,VILLECERF - MORET-SUR-LOING - VENEUX-LES-SABLONS - CHAMPAGNE-SUR-SEINE,
C02440,P,P,bus,334,Autocars Dominique,Paris-Saclay Mobilités,2da445,ffffff,ffffff,A02478,ROND-POINT CAMILLE CLAUDEL (PALAISEAU) - PLACE DE LA VICTOIRE (PALAISEAU),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02375,TER Normandie,TER,rail,800,SNCF,TER,aaaaaa,0,0,A02174,TER Normandie (Ligne J),
C01463,3258,3258,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,8ad3de,0,0,A01307,FONTAINE-FOURCHES (CALVAIRE)  - MONTEREAU-FAUT-YONNE (GARE SNCF),
C00076,S15,S15,bus,1013,RD Saclay,Paris Saclay,253b82,ffffff,ffffff,A00072,Massy (Gare de Massy Palaiseau) - Vélizy (Gare Routière),
C02520,11s,11s,bus,1025,Keolis Portes et Val de Brie,Pays Briard,aaaaaa,0,0,A00013,OZOIR-LA-FERRIERE (RER)  - TOURNAN-EN-BRIE (RER),
C01396,N42,N42,bus,100,RATP,Noctilien,dc9600,0,0,A01247,N42,
C02205,PC,PC,bus,100,RATP,,0055c8,ffffff,ffffff,A02301,PC,
C01973,17B,17B,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,3b9860,ffffff,ffffff,A00714,HERICY (FONTAINEROUX)  - BAGNEAUX-SUR-LOING (HOTEL DE VILLE),
C00696,6205,6205,bus,1034,Transdev Versailles,Grand Versailles,a0006e,ffffff,ffffff,A00601,VERSAILLES (Pershing)  - VERSAILLES (Gare des Chantiers),
C00514,3929 4,3929 4,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,2e676a,ffffff,ffffff,A00439,LIMOURS (collège M. VIGNAUD)  - LIMOURS (Collège M.VIGNAUD),
C00408,6211,6211,bus,1034,Transdev Versailles,Grand Versailles,00643c,ffffff,ffffff,A00362,BOIS-D'ARCY - VERSAILLES,
C00164,3,3,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,fae91a,0,0,A00149,Rambouillet (Gare Prairie) - Dourdan (Gare),
C02244,45,45,bus,100,RATP,,ff82b4,0,0,A02314,AUBERVILLIERS (France Asie) - PARIS (Concorde),
C00652,Express 80,EX80,bus,1036,Francilité Express Ouest,Lignes Île-de-France Ouest,3bb2ff,0,0,A00561,MANTES-LA-VILLE (SNCF)  - CERGY (CERGY PREFECTURE),
C02144,T,T,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,ff8c57,0,0,A00308,CHATOU (Gare RER)  - CHATOU (Gare RER),
C01664,3203,3203,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,eb2132,ffffff,ffffff,A01308,GOUAIX - PROVINS,
C02612,4002,4002,bus,1026,Transdev Pays de Fontainebleau,Fontainebleau - Moret,aaaaaa,0,0,A00867,Bois Minard Nanteau sur Essonne <=> Gare routière la Chapelle la Reine,
C00478,95-26 Scolaire,95-26,bus,30,Cars Lacroix,Busval d'Oise,007f99,0,0,A00415,TAVERNY - BEAUCHAMP,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01756,337,337,bus,100,RATP,,640082,ffffff,ffffff,A01839,337,
C01790,95-34,95-34,bus,1007,Transdev Vexin,Vexin,00e84f,0,0,A02146,Marines (Ces Hautiers) - Ableiges,
C01813,713,713,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,96d4e1,0,0,A02503,Marchemoret Lessart - Saint-Soupplets Collège Nicolas Tronchon,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02451,43S,43S,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,ffce00,0,0,A02424,Piscine - Champ de courses,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01816,R114,R114,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,fece00,0,0,A02490,Treize Saules-SAINT-WITZ - Collège Anne-Marie Javouhey-SENLIS,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00553,2 (Future 432),2,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,db2f36,ffffff,ffffff,A00466,SUCY-EN-BRIE (R.E.R.)  - NOISEAU (POSTE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01986,41,41,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,ff8cd1,ffffff,ffffff,A02196,BEYNES - VILLIERS-LE-MAHIEU,
C01543,475,475,bus,1036,Francilité Express Ouest,Lignes Île-de-France Ouest,3bb2ff,0,0,A01381,ELANCOURT (PRAGUE)  - PARIS-14 (PORTE D ORLEANS),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00196,14,14,bus,1039,Keolis Nord Val d’Oise,Haut Val d'Oise,662483,ffffff,ffffff,A00178,ASNIERES-SUR-OISE (BAILLON)  - VIARMES (SNCF),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02496,TàD 4301/202,TàD 4301,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,fecb00,0,0,A02459,TAD Itteville - Gare de Bretigny,
C01990,55,55,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,ffcc00,0,0,A02201,THOIRY- ORGERUS,
C02528,T10,T10,tram,1014,RD Bièvre,Bièvre,6e6e00,ffffff,ffffff,A02527,T10,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/0e6d747212fe8125acea04824c9de849
C01003,4003,4003,bus,1026,Transdev Pays de Fontainebleau,Fontainebleau - Moret,cdcb14,0,0,A00867,Bois Minard Nanteau sur Essonne <=> Gare routière la Chapelle la Reine,
C01202,181,181,bus,100,RATP,,6e5b1e,ffffff,ffffff,A01060,181,
C01475,5,5,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,e30613,ffffff,ffffff,A01315,CONFLANS-STE-HONORINE (Gare SNCF)  - ACHERES - ST-GERMAIN-EN-LAYE (Gare RER),
C01075,24,24,bus,100,RATP,,a0006e,ffffff,ffffff,A00929,24,
C00535,448,448,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,83d0f5,0,0,A02689,MONTIGNY LE BRETONNEUX Collège Saint-François d’Assise – LE MESNIL-ST-DENIS Place du Mesnil,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00165,4,4,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,91127c,ffffff,ffffff,A00150,RAMBOUILLET (SNCF prairie)  - LIMOURS (MONUMENT),
C02166,12 ZI,12 ZI,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,5191cd,ffffff,ffffff,A02252,Goussainville RER D - ZAE Robert Moinon (circuit),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01522,441,441,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,b1b9df,0,0,A02686,MAUREPAS Grand’Mare – GUYANCOURT Technocentre,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00296,5,5,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,ffbe00,0,0,A00289,SARTROUVILLE (P.A. des Perriers)  - SARTROUVILLE (Gares),
C00332,E,E,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,9b9bcd,ffffff,ffffff,A00311,LE VESINET (GARE)  - CHATOU CROISSY (GARE),
C01896,TàD Bassée,TàD,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,fecb00,0,0,A01813,TAD Proxibus Bassée,
C00683,M21A,M21A,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,ffbe00,0,0,A00587,MORSANG-SUR-ORGE (LIBERATION)  - SAVIGNY-SUR-ORGE,
C01949,A,A,bus,1011,RD Mantois,Mantois,eb2132,ffffff,ffffff,A02208,ROSNY SUR SEINE Gare SNCF - LIMAY Fosses Rouges,
C01085,42,42,bus,100,RATP,,ffbe00,0,0,A00939,42,
C01970,13C,13C,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,009fe3,0,0,A00710,ARVILLE (Mairie)  - ST-PIERRE-LES-NEMOURS (gare SNCF),
C01282,319,319,bus,100,RATP,,00643c,ffffff,ffffff,A01141,319,
C00367,LM3,LM3,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,e30059,ffffff,ffffff,A00333,MONTGERON (Lycée)  - DRAVEIL - JUVISY-SUR-ORGE (Gare routière),
C01302,355,355,bus,100,RATP,,640082,ffffff,ffffff,A01159,355,
C01317,391,391,bus,100,RATP,,d2d200,0,0,A01176,391,
C02274,3663,3663,bus,1009,Transdev Melun,Grand Melun,008fd0,0,0,A02517,Hotel de Ville Florélites Saint Fargeau Ponthierry - Collège F.Villon - Saint Fargeau Ponthierry,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00557,6 (Future 436),6,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,0064a4,ffffff,ffffff,A00470,BOISSY-ST-LEGER (GARE RER)  - SUCY-EN-BRIE (GARE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02394,Navette Bel Air - La Forêt,Bel Air,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,351c75,ffffff,ffffff,A02479,SRL RAMBOUILLET,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
